File,Model,Source domain,Exp,Ablation,Type,p,r,f1,found
final_annotations/CDMA-NER/log/ablation2/award.log.conll,CDMA,music,ablation2,award,WORK_OF_ART,0.34782608695652173,0.21621621621621623,0.26666666666666666,46
final_annotations/CDMA-NER/log/ablation2/band.log.conll,CDMA,music,ablation2,band,WORK_OF_ART,0.40476190476190477,0.22972972972972974,0.2931034482758621,42
final_annotations/CDMA-NER/log/ablation2/country.log.conll,CDMA,music,ablation2,country,WORK_OF_ART,0.32,0.10810810810810811,0.1616161616161616,25
final_annotations/CDMA-NER/log/ablation2/event.log.conll,CDMA,music,ablation2,event,WORK_OF_ART,0.2558139534883721,0.14864864864864866,0.18803418803418803,43
final_annotations/CDMA-NER/log/ablation2/location.log.conll,CDMA,music,ablation2,location,WORK_OF_ART,0.48936170212765956,0.3108108108108108,0.38016528925619836,47
final_annotations/CDMA-NER/log/ablation2/misc.log.conll,CDMA,music,ablation2,misc,WORK_OF_ART,0.4358974358974359,0.22972972972972974,0.3008849557522124,39
final_annotations/CDMA-NER/log/ablation2/musicalartist.log.conll,CDMA,music,ablation2,musicalartist,WORK_OF_ART,0.6666666666666666,0.2702702702702703,0.3846153846153846,30
final_annotations/CDMA-NER/log/ablation2/musicalinstrument.log.conll,CDMA,music,ablation2,musicalinstrument,WORK_OF_ART,0.4,0.2972972972972973,0.3410852713178295,55
final_annotations/CDMA-NER/log/ablation2/musicgenre.log.conll,CDMA,music,ablation2,musicgenre,WORK_OF_ART,0.4090909090909091,0.24324324324324326,0.3050847457627119,44
final_annotations/CDMA-NER/log/ablation2/organisation.log.conll,CDMA,music,ablation2,organisation,WORK_OF_ART,0.55,0.2972972972972973,0.38596491228070173,40
final_annotations/CDMA-NER/log/ablation2/person.log.conll,CDMA,music,ablation2,person,WORK_OF_ART,0.3235294117647059,0.2972972972972973,0.3098591549295775,68
final_annotations/CDMA-NER/log/ablation2/song.log.conll,CDMA,music,ablation2,song,WORK_OF_ART,0.4473684210526316,0.22972972972972974,0.3035714285714286,38
final_annotations/CDMA-NER/log/bal_ai0.log.conll,CDMA,ai,balanced,,WORK_OF_ART,0.44,0.2972972972972973,0.3548387096774193,50
final_annotations/CDMA-NER/log/bal_ai1.log.conll,CDMA,ai,balanced,,WORK_OF_ART,0.46,0.3108108108108108,0.3709677419354839,50
final_annotations/CDMA-NER/log/bal_ai2.log.conll,CDMA,ai,balanced,,WORK_OF_ART,0.44680851063829785,0.28378378378378377,0.3471074380165289,47
final_annotations/CDMA-NER/log/bal_ai3.log.conll,CDMA,ai,balanced,,WORK_OF_ART,0.29411764705882354,0.2702702702702703,0.28169014084507044,68
final_annotations/CDMA-NER/log/bal_conll03_with_mentions0.log.conll,CDMA,conll,balanced,,WORK_OF_ART,0.3684210526315789,0.28378378378378377,0.32061068702290074,57
final_annotations/CDMA-NER/log/bal_conll03_with_mentions1.log.conll,CDMA,conll,balanced,,WORK_OF_ART,0.3582089552238806,0.32432432432432434,0.34042553191489366,67
final_annotations/CDMA-NER/log/bal_conll03_with_mentions2.log.conll,CDMA,conll,balanced,,WORK_OF_ART,0.42857142857142855,0.24324324324324326,0.3103448275862069,42
final_annotations/CDMA-NER/log/bal_conll03_with_mentions3.log.conll,CDMA,conll,balanced,,WORK_OF_ART,0.5757575757575758,0.25675675675675674,0.3551401869158879,33
final_annotations/CDMA-NER/log/bal_literature0.log.conll,CDMA,literature,balanced,,WORK_OF_ART,0.46153846153846156,0.24324324324324326,0.3185840707964602,39
final_annotations/CDMA-NER/log/bal_literature1.log.conll,CDMA,literature,balanced,,WORK_OF_ART,0.43478260869565216,0.2702702702702703,0.3333333333333333,46
final_annotations/CDMA-NER/log/bal_literature2.log.conll,CDMA,literature,balanced,,WORK_OF_ART,0.5111111111111111,0.3108108108108108,0.3865546218487395,45
final_annotations/CDMA-NER/log/bal_literature3.log.conll,CDMA,literature,balanced,,WORK_OF_ART,0.5306122448979592,0.35135135135135137,0.42276422764227645,49
final_annotations/CDMA-NER/log/bal_music0.log.conll,CDMA,music,balanced,,WORK_OF_ART,0.3333333333333333,0.25675675675675674,0.2900763358778626,57
final_annotations/CDMA-NER/log/bal_music1.log.conll,CDMA,music,balanced,,WORK_OF_ART,0.38181818181818183,0.28378378378378377,0.32558139534883723,55
final_annotations/CDMA-NER/log/bal_music2.log.conll,CDMA,music,balanced,,WORK_OF_ART,0.49019607843137253,0.33783783783783783,0.4,51
final_annotations/CDMA-NER/log/bal_music3.log.conll,CDMA,music,balanced,,WORK_OF_ART,0.5142857142857142,0.24324324324324326,0.3302752293577982,35
final_annotations/CDMA-NER/log/bal_politics0.log.conll,CDMA,politics,balanced,,WORK_OF_ART,0.5833333333333334,0.1891891891891892,0.28571428571428575,24
final_annotations/CDMA-NER/log/bal_politics1.log.conll,CDMA,politics,balanced,,WORK_OF_ART,0.36507936507936506,0.3108108108108108,0.3357664233576642,63
final_annotations/CDMA-NER/log/bal_politics2.log.conll,CDMA,politics,balanced,,WORK_OF_ART,0.65625,0.28378378378378377,0.39622641509433965,32
final_annotations/CDMA-NER/log/bal_politics3.log.conll,CDMA,politics,balanced,,WORK_OF_ART,0.5681818181818182,0.33783783783783783,0.423728813559322,44
final_annotations/CDMA-NER/log/bal_science0.log.conll,CDMA,science,balanced,,WORK_OF_ART,0.29850746268656714,0.2702702702702703,0.28368794326241137,67
final_annotations/CDMA-NER/log/bal_science1.log.conll,CDMA,science,balanced,,WORK_OF_ART,0.4722222222222222,0.22972972972972974,0.3090909090909091,36
final_annotations/CDMA-NER/log/bal_science2.log.conll,CDMA,science,balanced,,WORK_OF_ART,0.5384615384615384,0.28378378378378377,0.3716814159292035,39
final_annotations/CDMA-NER/log/bal_science3.log.conll,CDMA,science,balanced,,WORK_OF_ART,0.4186046511627907,0.24324324324324326,0.3076923076923077,43
final_annotations/CDMA-NER/log/unbal_ai.log.conll,CDMA,ai,orig_size,,WORK_OF_ART,0.525,0.28378378378378377,0.3684210526315789,40
final_annotations/CDMA-NER/log/unbal_conll03_with_mentions.log.conll,CDMA,conll,orig_size,,WORK_OF_ART,0.6666666666666666,0.35135135135135137,0.46017699115044247,39
final_annotations/CDMA-NER/log/unbal_literature.log.conll,CDMA,literature,orig_size,,WORK_OF_ART,0.33766233766233766,0.35135135135135137,0.3443708609271523,77
final_annotations/CDMA-NER/log/unbal_music.log.conll,CDMA,music,orig_size,,WORK_OF_ART,0.4117647058823529,0.3783783783783784,0.39436619718309857,68
final_annotations/CDMA-NER/log/unbal_politics.log.conll,CDMA,politics,orig_size,,WORK_OF_ART,0.4444444444444444,0.3783783783783784,0.4087591240875913,63
final_annotations/CDMA-NER/log/unbal_science.log.conll,CDMA,science,orig_size,,WORK_OF_ART,0.5319148936170213,0.33783783783783783,0.4132231404958678,47
final_annotations/crossnermodels/crossner/ai_art_bal_0_bert/2/pred.txt,CrossNER_BERT,ai,balanced,,WORK_OF_ART,0.5324675324675324,0.5540540540540541,0.543046357615894,77
final_annotations/crossnermodels/crossner/ai_art_bal_0/2/pred.txt,CrossNER_DAPT,ai,balanced,,WORK_OF_ART,0.515625,0.44594594594594594,0.4782608695652174,64
final_annotations/crossnermodels/crossner/ai_art_bal_1_bert/2/pred.txt,CrossNER_BERT,ai,balanced,,WORK_OF_ART,0.5892857142857143,0.44594594594594594,0.5076923076923077,56
final_annotations/crossnermodels/crossner/ai_art_bal_1/2/pred.txt,CrossNER_DAPT,ai,balanced,,WORK_OF_ART,0.4807692307692308,0.6756756756756757,0.5617977528089887,104
final_annotations/crossnermodels/crossner/ai_art_bal_2_bert/2/pred.txt,CrossNER_BERT,ai,balanced,,WORK_OF_ART,0.5487804878048781,0.6081081081081081,0.576923076923077,82
final_annotations/crossnermodels/crossner/ai_art_bal_2/2/pred.txt,CrossNER_DAPT,ai,balanced,,WORK_OF_ART,0.5555555555555556,0.40540540540540543,0.46875,54
final_annotations/crossnermodels/crossner/ai_art_bal_3_bert/2/pred.txt,CrossNER_BERT,ai,balanced,,WORK_OF_ART,0.5671641791044776,0.5135135135135135,0.5390070921985815,67
final_annotations/crossnermodels/crossner/ai_art_bal_3/2/pred.txt,CrossNER_DAPT,ai,balanced,,WORK_OF_ART,0.5373134328358209,0.4864864864864865,0.5106382978723404,67
final_annotations/crossnermodels/crossner/ai_art_bal_4_bert/2/pred.txt,CrossNER_BERT,ai,balanced,,WORK_OF_ART,0.5138888888888888,0.5,0.5068493150684932,72
final_annotations/crossnermodels/crossner/ai_art_bal_4/2/pred.txt,CrossNER_DAPT,ai,balanced,,WORK_OF_ART,0.49333333333333335,0.5,0.4966442953020134,75
final_annotations/crossnermodels/crossner/ai_art_bert/2/pred.txt,CrossNER_BERT,ai,orig_size,,WORK_OF_ART,0.5964912280701754,0.4594594594594595,0.5190839694656488,57
final_annotations/crossnermodels/crossner/ai_art/2/pred.txt,CrossNER_DAPT,ai,orig_size,,WORK_OF_ART,0.45348837209302323,0.527027027027027,0.4875,86
final_annotations/crossnermodels/crossner/literature_art_bal_0_bert/2/pred.txt,CrossNER_BERT,literature,balanced,,WORK_OF_ART,0.5606060606060606,0.5,0.5285714285714286,66
final_annotations/crossnermodels/crossner/literature_art_bal_0/2/pred.txt,CrossNER_DAPT,literature,balanced,,WORK_OF_ART,0.65,0.35135135135135137,0.456140350877193,40
final_annotations/crossnermodels/crossner/literature_art_bal_1_bert/2/pred.txt,CrossNER_BERT,literature,balanced,,WORK_OF_ART,0.4852941176470588,0.44594594594594594,0.46478873239436624,68
final_annotations/crossnermodels/crossner/literature_art_bal_1/2/pred.txt,CrossNER_DAPT,literature,balanced,,WORK_OF_ART,0.48863636363636365,0.581081081081081,0.5308641975308642,88
final_annotations/crossnermodels/crossner/literature_art_bal_2_bert/2/pred.txt,CrossNER_BERT,literature,balanced,,WORK_OF_ART,0.5652173913043478,0.527027027027027,0.5454545454545453,69
final_annotations/crossnermodels/crossner/literature_art_bal_2/2/pred.txt,CrossNER_DAPT,literature,balanced,,WORK_OF_ART,0.4875,0.527027027027027,0.5064935064935064,80
final_annotations/crossnermodels/crossner/literature_art_bal_3_bert/2/pred.txt,CrossNER_BERT,literature,balanced,,WORK_OF_ART,0.5394736842105263,0.5540540540540541,0.5466666666666666,76
final_annotations/crossnermodels/crossner/literature_art_bal_3/2/pred.txt,CrossNER_DAPT,literature,balanced,,WORK_OF_ART,0.56,0.5675675675675675,0.563758389261745,75
final_annotations/crossnermodels/crossner/literature_art_bal_4_bert/2/pred.txt,CrossNER_BERT,literature,balanced,,WORK_OF_ART,0.5789473684210527,0.44594594594594594,0.5038167938931297,57
final_annotations/crossnermodels/crossner/literature_art_bal_4/2/pred.txt,CrossNER_DAPT,literature,balanced,,WORK_OF_ART,0.6346153846153846,0.44594594594594594,0.5238095238095238,52
final_annotations/crossnermodels/crossner/literature_art_bert/2/pred.txt,CrossNER_BERT,literature,orig_size,,WORK_OF_ART,0.639344262295082,0.527027027027027,0.5777777777777778,61
final_annotations/crossnermodels/crossner/literature_art/2/pred.txt,CrossNER_DAPT,literature,orig_size,,WORK_OF_ART,0.546875,0.47297297297297297,0.5072463768115941,64
final_annotations/crossnermodels/crossner/music_art_bal_0_bert/2/pred.txt,CrossNER_BERT,music,balanced,,WORK_OF_ART,0.5625,0.4864864864864865,0.5217391304347827,64
final_annotations/crossnermodels/crossner/music_art_bal_0/2/pred.txt,CrossNER_DAPT,music,balanced,,WORK_OF_ART,0.5432098765432098,0.5945945945945946,0.567741935483871,81
final_annotations/crossnermodels/crossner/music_art_bal_1_bert/2/pred.txt,CrossNER_BERT,music,balanced,,WORK_OF_ART,0.5373134328358209,0.4864864864864865,0.5106382978723404,67
final_annotations/crossnermodels/crossner/music_art_bal_1/2/pred.txt,CrossNER_DAPT,music,balanced,,WORK_OF_ART,0.5633802816901409,0.5405405405405406,0.5517241379310345,71
final_annotations/crossnermodels/crossner/music_art_bal_2_bert/2/pred.txt,CrossNER_BERT,music,balanced,,WORK_OF_ART,0.6301369863013698,0.6216216216216216,0.6258503401360545,73
final_annotations/crossnermodels/crossner/music_art_bal_2/2/pred.txt,CrossNER_DAPT,music,balanced,,WORK_OF_ART,0.6617647058823529,0.6081081081081081,0.6338028169014084,68
final_annotations/crossnermodels/crossner/music_art_bal_3_bert/2/pred.txt,CrossNER_BERT,music,balanced,,WORK_OF_ART,0.5555555555555556,0.5405405405405406,0.547945205479452,72
final_annotations/crossnermodels/crossner/music_art_bal_3/2/pred.txt,CrossNER_DAPT,music,balanced,,WORK_OF_ART,0.5584415584415584,0.581081081081081,0.5695364238410595,77
final_annotations/crossnermodels/crossner/music_art_bal_4_bert/2/pred.txt,CrossNER_BERT,music,balanced,,WORK_OF_ART,0.5373134328358209,0.4864864864864865,0.5106382978723404,67
final_annotations/crossnermodels/crossner/music_art_bal_4/2/pred.txt,CrossNER_DAPT,music,balanced,,WORK_OF_ART,0.4861111111111111,0.47297297297297297,0.4794520547945206,72
final_annotations/crossnermodels/crossner/music_art_bert/2/pred.txt,CrossNER_BERT,music,orig_size,,WORK_OF_ART,0.5588235294117647,0.5135135135135135,0.5352112676056339,68
final_annotations/crossnermodels/crossner/music_art/2/pred.txt,CrossNER_DAPT,music,orig_size,,WORK_OF_ART,0.5535714285714286,0.4189189189189189,0.476923076923077,56
final_annotations/crossnermodels/crossner/music_no_album_art_bal_0_bert/2/pred.txt,CrossNER_BERT,music,ablation,no_album,WORK_OF_ART,0.6323529411764706,0.581081081081081,0.6056338028169013,68
final_annotations/crossnermodels/crossner/music_no_album_art_bal_0/2/pred.txt,CrossNER_DAPT,music,ablation,no_album,WORK_OF_ART,0.5230769230769231,0.4594594594594595,0.48920863309352514,65
final_annotations/crossnermodels/crossner/music_no_award_art_bal_0_bert/2/pred.txt,CrossNER_BERT,music,ablation,no_award,WORK_OF_ART,0.6666666666666666,0.5945945945945946,0.6285714285714286,66
final_annotations/crossnermodels/crossner/music_no_award_art_bal_0/2/pred.txt,CrossNER_DAPT,music,ablation,no_award,WORK_OF_ART,0.5972222222222222,0.581081081081081,0.5890410958904109,72
final_annotations/crossnermodels/crossner/music_no_band_art_bal_0_bert/2/pred.txt,CrossNER_BERT,music,ablation,no_band,WORK_OF_ART,0.6041666666666666,0.3918918918918919,0.47540983606557374,48
final_annotations/crossnermodels/crossner/music_no_band_art_bal_0/2/pred.txt,CrossNER_DAPT,music,ablation,no_band,WORK_OF_ART,0.575,0.6216216216216216,0.5974025974025973,80
final_annotations/crossnermodels/crossner/music_no_country_art_bal_0_bert/2/pred.txt,CrossNER_BERT,music,ablation,no_country,WORK_OF_ART,0.56,0.3783783783783784,0.4516129032258065,50
final_annotations/crossnermodels/crossner/music_no_country_art_bal_0/2/pred.txt,CrossNER_DAPT,music,ablation,no_country,WORK_OF_ART,0.6571428571428571,0.6216216216216216,0.6388888888888888,70
final_annotations/crossnermodels/crossner/music_no_event_art_bal_0_bert/2/pred.txt,CrossNER_BERT,music,ablation,no_event,WORK_OF_ART,0.5774647887323944,0.5540540540540541,0.5655172413793104,71
final_annotations/crossnermodels/crossner/music_no_event_art_bal_0/2/pred.txt,CrossNER_DAPT,music,ablation,no_event,WORK_OF_ART,0.5432098765432098,0.5945945945945946,0.567741935483871,81
final_annotations/crossnermodels/crossner/music_no_location_art_bal_0_bert/2/pred.txt,CrossNER_BERT,music,ablation,no_location,WORK_OF_ART,0.5737704918032787,0.47297297297297297,0.5185185185185185,61
final_annotations/crossnermodels/crossner/music_no_location_art_bal_0/2/pred.txt,CrossNER_DAPT,music,ablation,no_location,WORK_OF_ART,0.5352112676056338,0.5135135135135135,0.5241379310344828,71
final_annotations/crossnermodels/crossner/music_no_misc_art_bal_0_bert/2/pred.txt,CrossNER_BERT,music,ablation,no_misc,WORK_OF_ART,0.576271186440678,0.4594594594594595,0.5112781954887218,59
final_annotations/crossnermodels/crossner/music_no_misc_art_bal_0/2/pred.txt,CrossNER_DAPT,music,ablation,no_misc,WORK_OF_ART,0.4782608695652174,0.5945945945945946,0.5301204819277109,92
final_annotations/crossnermodels/crossner/music_no_musicalartist_art_bal_0_bert/2/pred.txt,CrossNER_BERT,music,ablation,no_musicalartist,WORK_OF_ART,0.5797101449275363,0.5405405405405406,0.5594405594405595,69
final_annotations/crossnermodels/crossner/music_no_musicalartist_art_bal_0/2/pred.txt,CrossNER_DAPT,music,ablation,no_musicalartist,WORK_OF_ART,0.582089552238806,0.527027027027027,0.5531914893617023,67
final_annotations/crossnermodels/crossner/music_no_musicalinstrument_art_bal_0_bert/2/pred.txt,CrossNER_BERT,music,ablation,no_musicalinstrument,WORK_OF_ART,0.5128205128205128,0.5405405405405406,0.5263157894736842,78
final_annotations/crossnermodels/crossner/music_no_musicalinstrument_art_bal_0/2/pred.txt,CrossNER_DAPT,music,ablation,no_musicalinstrument,WORK_OF_ART,0.6376811594202898,0.5945945945945946,0.6153846153846154,69
final_annotations/crossnermodels/crossner/music_no_musicgenre_art_bal_0_bert/2/pred.txt,CrossNER_BERT,music,ablation,no_musicgenre,WORK_OF_ART,0.5714285714285714,0.4864864864864865,0.5255474452554744,63
final_annotations/crossnermodels/crossner/music_no_musicgenre_art_bal_0/2/pred.txt,CrossNER_DAPT,music,ablation,no_musicgenre,WORK_OF_ART,0.48598130841121495,0.7027027027027027,0.5745856353591161,107
final_annotations/crossnermodels/crossner/music_no_organisation_art_bal_0_bert/2/pred.txt,CrossNER_BERT,music,ablation,no_organisation,WORK_OF_ART,0.7333333333333333,0.44594594594594594,0.5546218487394958,45
final_annotations/crossnermodels/crossner/music_no_organisation_art_bal_0/2/pred.txt,CrossNER_DAPT,music,ablation,no_organisation,WORK_OF_ART,0.618421052631579,0.6351351351351351,0.6266666666666667,76
final_annotations/crossnermodels/crossner/music_no_person_art_bal_0_bert/2/pred.txt,CrossNER_BERT,music,ablation,no_person,WORK_OF_ART,0.5319148936170213,0.33783783783783783,0.4132231404958678,47
final_annotations/crossnermodels/crossner/music_no_person_art_bal_0/2/pred.txt,CrossNER_DAPT,music,ablation,no_person,WORK_OF_ART,0.4939759036144578,0.5540540540540541,0.5222929936305732,83
final_annotations/crossnermodels/crossner/music_no_song_art_bal_0_bert/2/pred.txt,CrossNER_BERT,music,ablation,no_song,WORK_OF_ART,0.5454545454545454,0.5675675675675675,0.5562913907284768,77
final_annotations/crossnermodels/crossner/music_no_song_art_bal_0/2/pred.txt,CrossNER_DAPT,music,ablation,no_song,WORK_OF_ART,0.6166666666666667,0.5,0.5522388059701493,60
final_annotations/crossnermodels/crossner/music_only_album_art_bal_0_bert/2/pred.txt,CrossNER_BERT,music,ablation2,album,WORK_OF_ART,0.68,0.4594594594594595,0.5483870967741935,50
final_annotations/crossnermodels/crossner/music_only_album_art_bal_0/3/pred.txt,CrossNER_DAPT,music,ablation2,album,WORK_OF_ART,0.02040816326530612,0.013513513513513514,0.016260162601626018,49
final_annotations/crossnermodels/crossner/music_only_award_art_bal_0_bert/2/pred.txt,CrossNER_BERT,music,ablation2,award,WORK_OF_ART,0.5694444444444444,0.5540540540540541,0.5616438356164383,72
final_annotations/crossnermodels/crossner/music_only_award_art_bal_0/2/pred.txt,CrossNER_DAPT,music,ablation2,award,WORK_OF_ART,0.367816091954023,0.43243243243243246,0.39751552795031053,87
final_annotations/crossnermodels/crossner/music_only_band_art_bal_0_bert/2/pred.txt,CrossNER_BERT,music,ablation2,band,WORK_OF_ART,0.582089552238806,0.527027027027027,0.5531914893617023,67
final_annotations/crossnermodels/crossner/music_only_band_art_bal_0/2/pred.txt,CrossNER_DAPT,music,ablation2,band,WORK_OF_ART,0.40350877192982454,0.3108108108108108,0.3511450381679389,57
final_annotations/crossnermodels/crossner/music_only_country_art_bal_0_bert/2/pred.txt,CrossNER_BERT,music,ablation2,country,WORK_OF_ART,0.45454545454545453,0.47297297297297297,0.4635761589403974,77
final_annotations/crossnermodels/crossner/music_only_country_art_bal_0/2/pred.txt,CrossNER_DAPT,music,ablation2,country,WORK_OF_ART,0.5,0.3783783783783784,0.4307692307692308,56
final_annotations/crossnermodels/crossner/music_only_event_art_bal_0_bert/2/pred.txt,CrossNER_BERT,music,ablation2,event,WORK_OF_ART,0.4444444444444444,0.32432432432432434,0.375,54
final_annotations/crossnermodels/crossner/music_only_event_art_bal_0/2/pred.txt,CrossNER_DAPT,music,ablation2,event,WORK_OF_ART,0.3548387096774194,0.2972972972972973,0.3235294117647059,62
final_annotations/crossnermodels/crossner/music_only_location_art_bal_0_bert/2/pred.txt,CrossNER_BERT,music,ablation2,location,WORK_OF_ART,0.42105263157894735,0.32432432432432434,0.36641221374045807,57
final_annotations/crossnermodels/crossner/music_only_location_art_bal_0/3/pred.txt,CrossNER_DAPT,music,ablation2,location,WORK_OF_ART,0.0,0.0,0.0,0
final_annotations/crossnermodels/crossner/music_only_misc_art_bal_0_bert/2/pred.txt,CrossNER_BERT,music,ablation2,misc,WORK_OF_ART,0.559322033898305,0.44594594594594594,0.49624060150375937,59
final_annotations/crossnermodels/crossner/music_only_misc_art_bal_0/2/pred.txt,CrossNER_DAPT,music,ablation2,misc,WORK_OF_ART,0.4807692307692308,0.33783783783783783,0.39682539682539686,52
final_annotations/crossnermodels/crossner/music_only_musicalartist_art_bal_0_bert/2/pred.txt,CrossNER_BERT,music,ablation2,musicalartist,WORK_OF_ART,0.5076923076923077,0.44594594594594594,0.4748201438848921,65
final_annotations/crossnermodels/crossner/music_only_musicalartist_art_bal_0/2/pred.txt,CrossNER_DAPT,music,ablation2,musicalartist,WORK_OF_ART,0.3855421686746988,0.43243243243243246,0.40764331210191085,83
final_annotations/crossnermodels/crossner/music_only_musicalinstrument_art_bal_0_bert/2/pred.txt,CrossNER_BERT,music,ablation2,musicalinstrument,WORK_OF_ART,0.25,0.2972972972972973,0.2716049382716049,88
final_annotations/crossnermodels/crossner/music_only_musicalinstrument_art_bal_0/2/pred.txt,CrossNER_DAPT,music,ablation2,musicalinstrument,WORK_OF_ART,0.3717948717948718,0.3918918918918919,0.3815789473684211,78
final_annotations/crossnermodels/crossner/music_only_musicgenre_art_bal_0_bert/2/pred.txt,CrossNER_BERT,music,ablation2,musicgenre,WORK_OF_ART,0.47619047619047616,0.5405405405405406,0.5063291139240507,84
final_annotations/crossnermodels/crossner/music_only_musicgenre_art_bal_0/2/pred.txt,CrossNER_DAPT,music,ablation2,musicgenre,WORK_OF_ART,0.3411764705882353,0.3918918918918919,0.36477987421383645,85
final_annotations/crossnermodels/crossner/music_only_organisation_art_bal_0_bert/2/pred.txt,CrossNER_BERT,music,ablation2,organisation,WORK_OF_ART,0.3974358974358974,0.4189189189189189,0.40789473684210525,78
final_annotations/crossnermodels/crossner/music_only_organisation_art_bal_0/2/pred.txt,CrossNER_DAPT,music,ablation2,organisation,WORK_OF_ART,0.41935483870967744,0.35135135135135137,0.38235294117647056,62
final_annotations/crossnermodels/crossner/music_only_person_art_bal_0/3/pred.txt,CrossNER_DAPT,music,ablation2,person,WORK_OF_ART,0.0,0.0,0.0,0
final_annotations/crossnermodels/crossner/music_only_person_art_bal_0_bert/2/pred.txt,CrossNER_BERT,music,ablation2,person,WORK_OF_ART,0.43037974683544306,0.4594594594594595,0.4444444444444444,79
final_annotations/crossnermodels/crossner/music_only_song_art_bal_0_bert/2/pred.txt,CrossNER_BERT,music,ablation2,song,WORK_OF_ART,0.559322033898305,0.44594594594594594,0.49624060150375937,59
final_annotations/crossnermodels/crossner/music_only_song_art_bal_0/2/pred.txt,CrossNER_DAPT,music,ablation2,song,WORK_OF_ART,0.5172413793103449,0.40540540540540543,0.4545454545454546,58
final_annotations/crossnermodels/crossner/news_art_bal_0_bert/2/pred.txt,CrossNER_BERT,conll,balanced,,WORK_OF_ART,0.5735294117647058,0.527027027027027,0.5492957746478873,68
final_annotations/crossnermodels/crossner/news_art_bal_0/2/pred.txt,CrossNER_DAPT,conll,balanced,,WORK_OF_ART,0.391304347826087,0.4864864864864865,0.43373493975903615,92
final_annotations/crossnermodels/crossner/news_art_bal_1_bert/2/pred.txt,CrossNER_BERT,conll,balanced,,WORK_OF_ART,0.43529411764705883,0.5,0.46540880503144655,85
final_annotations/crossnermodels/crossner/news_art_bal_1/2/pred.txt,CrossNER_DAPT,conll,balanced,,WORK_OF_ART,0.4805194805194805,0.5,0.49006622516556286,77
final_annotations/crossnermodels/crossner/news_art_bal_2_bert/2/pred.txt,CrossNER_BERT,conll,balanced,,WORK_OF_ART,0.4875,0.527027027027027,0.5064935064935064,80
final_annotations/crossnermodels/crossner/news_art_bal_2/2/pred.txt,CrossNER_DAPT,conll,balanced,,WORK_OF_ART,0.43902439024390244,0.4864864864864865,0.4615384615384615,82
final_annotations/crossnermodels/crossner/news_art_bal_3_bert/2/pred.txt,CrossNER_BERT,conll,balanced,,WORK_OF_ART,0.6229508196721312,0.5135135135135135,0.562962962962963,61
final_annotations/crossnermodels/crossner/news_art_bal_3/2/pred.txt,CrossNER_DAPT,conll,balanced,,WORK_OF_ART,0.43478260869565216,0.5405405405405406,0.4819277108433735,92
final_annotations/crossnermodels/crossner/news_art_bal_4_bert/2/pred.txt,CrossNER_BERT,conll,balanced,,WORK_OF_ART,0.5522388059701493,0.5,0.524822695035461,67
final_annotations/crossnermodels/crossner/news_art_bal_4/2/pred.txt,CrossNER_DAPT,conll,balanced,,WORK_OF_ART,0.5294117647058824,0.4864864864864865,0.5070422535211269,68
final_annotations/crossnermodels/crossner/news_art_bert/2/pred.txt,CrossNER_BERT,conll,orig_size,,WORK_OF_ART,0.5333333333333333,0.5405405405405406,0.5369127516778522,75
final_annotations/crossnermodels/crossner/news_art/2/pred.txt,CrossNER_DAPT,conll,orig_size,,WORK_OF_ART,0.5679012345679012,0.6216216216216216,0.5935483870967742,81
final_annotations/crossnermodels/crossner/politics_art_bal_0_bert/2/pred.txt,CrossNER_BERT,politics,balanced,,WORK_OF_ART,0.5147058823529411,0.47297297297297297,0.4929577464788732,68
final_annotations/crossnermodels/crossner/politics_art_bal_0/2/pred.txt,CrossNER_DAPT,politics,balanced,,WORK_OF_ART,0.56,0.5675675675675675,0.563758389261745,75
final_annotations/crossnermodels/crossner/politics_art_bal_1_bert/2/pred.txt,CrossNER_BERT,politics,balanced,,WORK_OF_ART,0.5806451612903226,0.4864864864864865,0.5294117647058824,62
final_annotations/crossnermodels/crossner/politics_art_bal_1/2/pred.txt,CrossNER_DAPT,politics,balanced,,WORK_OF_ART,0.5714285714285714,0.43243243243243246,0.49230769230769234,56
final_annotations/crossnermodels/crossner/politics_art_bal_2_bert/2/pred.txt,CrossNER_BERT,politics,balanced,,WORK_OF_ART,0.5806451612903226,0.4864864864864865,0.5294117647058824,62
final_annotations/crossnermodels/crossner/politics_art_bal_2/2/pred.txt,CrossNER_DAPT,politics,balanced,,WORK_OF_ART,0.37962962962962965,0.5540540540540541,0.45054945054945056,108
final_annotations/crossnermodels/crossner/politics_art_bal_3_bert/2/pred.txt,CrossNER_BERT,politics,balanced,,WORK_OF_ART,0.49333333333333335,0.5,0.4966442953020134,75
final_annotations/crossnermodels/crossner/politics_art_bal_3/2/pred.txt,CrossNER_DAPT,politics,balanced,,WORK_OF_ART,0.5,0.527027027027027,0.513157894736842,78
final_annotations/crossnermodels/crossner/politics_art_bal_4_bert/2/pred.txt,CrossNER_BERT,politics,balanced,,WORK_OF_ART,0.5189873417721519,0.5540540540540541,0.5359477124183006,79
final_annotations/crossnermodels/crossner/politics_art_bal_4/2/pred.txt,CrossNER_DAPT,politics,balanced,,WORK_OF_ART,0.6338028169014085,0.6081081081081081,0.6206896551724138,71
final_annotations/crossnermodels/crossner/politics_art_bert/2/pred.txt,CrossNER_BERT,politics,orig_size,,WORK_OF_ART,0.5441176470588235,0.5,0.5211267605633804,68
